tt0698325	\N	Trumpet of Time	Trumpet of Time	1976	\N
tt2419610	\N	Judy's Dead	Judy's Dead	2014	\N
tt0105810	\N	Where the Day Takes You	Where the Day Takes You	1991	\N
tt0343660	\N	50 First Dates	50 First Dates	2004	\N
tt0420408	\N	Hercules	Hercules	2005	\N
tt0615218	\N	Letters from the Other Side: Part 1	Letters from the Other Side: Part 1	2003	\N
tt0615243	\N	Voices in the Dark	Voices in the Dark	2003	\N
tt1058040	\N	The Lord of the Rings: The Battle for Middle-earth II - The Rise of the Witch-king	The Lord of the Rings: The Battle for Middle-earth II - The Rise of the Witch-king	2006	\N
tt1124809	\N	A New Day	A New Day	2007	\N
tt1319911	\N	Dreams and Schemes	Dreams and Schemes	2005	\N
tt1472502	\N	Three Wheels Are Not Enough/A Zoo to a Thrill	Three Wheels Are Not Enough/A Zoo to a Thrill	2009	\N
tt1755904	\N	Octo-Puzzle/One Suitcase Is Now Enough	Octo-Puzzle/One Suitcase Is Now Enough	2009	\N
tt1849611	\N	Make a Salad	Make a Salad	2011	\N
tt2239920	\N	Christine	Christine	2012	\N
tt2432648	\N	The Gauntlet	The Gauntlet	2012	\N
tt2698156	\N	Cockroach Terminator	Cockroach Terminator	2013	\N
tt2877062	\N	Showdown: Part 2	Showdown: Part 2	2013	\N
tt3277018	\N	Mikey Gets Shellacne	Mikey Gets Shellacne	2013	\N
tt3307524	\N	The Manhattan Project: Part 1	The Manhattan Project: Part 1	2014	\N
tt3576488	\N	The Invasion: Part 2	The Invasion: Part 2	2014	\N
tt3824722	\N	Remember the Sultana	Remember the Sultana	2015	\N
tt4150584	\N	Vision Quest	Vision Quest	2015	\N
tt4245342	\N	Turkish Delight	Turkish Delight	1993	\N
tt4448716	\N	Annihilation: Earth! Part 2	Annihilation: Earth! Part 2	2015	\N
tt4965864	\N	Riddle of the Ancient Aeons	Riddle of the Ancient Aeons	2016	\N
tt5111386	\N	The Evil of Dregg	The Evil of Dregg	2016	\N
tt5178670	\N	The Forgotten Swordsman	The Forgotten Swordsman	2017	\N
tt5465808	\N	Spider Lamb	Spider Lamb	2016	\N
tt5567760	\N	Heart of Evil	Heart of Evil	2017	\N
tt5585742	\N	Requiem	Requiem	2017	\N
tt6407276	\N	When Worlds Collide	When Worlds Collide	2017	\N
tt6407320	\N	Carmaggedon	Carmaggedon	2017	\N
tt7575150	\N	The Invisible Yam	The Invisible Yam	2017	\N
tt0090445	\N	Heart of the City	Heart of the City	1986	1987
tt0659183	\N	A Nightmare on Beans' Street	A Nightmare on Beans' Street	1987	\N
tt0905792	\N	A Rough Ride on Life's Merry-Go-Round	A Rough Ride on Life's Merry-Go-Round	1986	\N
tt1589585	\N	Beans in Jungleland	Beans in Jungleland	1987	\N
tt0075539	\N	Mulligan's Stew	Mulligan's Stew	1977	\N
tt0085002	\N	Cutter to Houston	Cutter to Houston	1983	\N
tt0098489	\N	Tong Tana - En resa till Borneos inre	Tong Tana - En resa till Borneos inre	1989	\N
tt0116410	\N	Ghosts of Mississippi	Ghosts of Mississippi	1996	\N
tt0208629	\N	Nuremberg	Nuremberg	2000	\N
tt0318374	\N	The Cooler	The Cooler	2003	\N
tt0423371	\N	Thomas & Friends: Best of Gordon	Thomas & Friends: Best of Gordon	2004	\N
tt0551567	\N	The Life You Save	The Life You Save	1983	\N
tt0620976	\N	Buying Time	Buying Time	1984	\N
tt0621080	\N	Love to Take You Home	Love to Take You Home	1984	\N
tt0621180	\N	The Forest for the Trees	The Forest for the Trees	1985	\N
tt0621241	\N	While the Cat's Away	While the Cat's Away	1985	\N
tt1022806	\N	Sharks	Sharks	2007	\N
tt1205954	\N	Bye George!	Bye George!	1998	\N
tt1205964	\N	Make Someone Happy	Make Someone Happy	1998	\N
tt1205974	\N	Toby and the Flood	Toby and the Flood	1998	\N
tt1215397	\N	Harvey to the Rescue	Harvey to the Rescue	2002	\N
tt1215407	\N	Salty's Secret	Salty's Secret	2003	\N
tt1220492	\N	Bulgy Rides Again	Bulgy Rides Again	2003	\N
tt1220504	\N	Snow Engine	Snow Engine	2002	\N
tt1243974	\N	Aloha	Aloha	2015	\N
tt1527242	\N	Unaired Pilot	Unaired Pilot	\N	\N
tt2233066	\N	Thomas and Friends: Races Rescues and Runaways	Thomas and Friends: Races Rescues and Runaways	2002	\N
tt3349772	\N	Back in the Day	Back in the Day	2016	\N
tt5434894	\N	Storytime with Thomas	Storytime with Thomas	1999	2001
tt6256978	\N	DeLorean	DeLorean	\N	\N
tt7683858	\N	Thomas & Friends: Thomas' Holiday Collection	Thomas & Friends: Thomas' Holiday Collection	2017	\N
tt6736424	\N	Episode #1.1	Episode #1.1	2018	\N
tt0099357	\N	Dangerous Passion	Dangerous Passion	1990	\N
tt0120169	\N	Soul Food	Soul Food	1997	\N
tt0681132	\N	Justice - May 11, 1965	Justice - May 11, 1965	1991	\N
tt0720881	\N	Adam 55-3	Adam 55-3	2001	\N
tt0720893	\N	Closing In	Closing In	2003	\N
tt0720904	\N	Exposing Faith	Exposing Faith	2001	\N
tt0720920	\N	History of the World	History of the World	1999	\N
tt0720934	\N	Know Thyself	Know Thyself	2000	\N
tt0720948	\N	Nature or Nurture?	Nature or Nurture?	2000	\N
tt0720962	\N	Second Chances	Second Chances	2003	\N
tt0720975	\N	The Chosen Few	The Chosen Few	2002	\N
tt0720988	\N	The Unforgiven	The Unforgiven	2002	\N
tt0721000	\N	Welcome to Camelot	Welcome to Camelot	1999	\N
tt0736628	\N	Hostage Standoff	Hostage Standoff	1995	\N
tt0739501	\N	Deadly Minds	Deadly Minds	1991	\N
tt1836676	\N	It Was All Good Just a Week Ago	It Was All Good Just a Week Ago	2011	\N
tt2974610	\N	The Exchange	The Exchange	2013	\N
tt6571666	\N	Episode #1.1	Episode #1.1	2018	\N
tt0095583	\N	Maniac Cop	Maniac Cop	1988	\N
tt0685878	\N	Pop Goes the Question	Pop Goes the Question	1974	\N
tt0698318	\N	Sanctuary	Sanctuary	1977	\N
tt0964781	\N	Episode dated 9 December 1963	Episode dated 9 December 1963	1963	\N
tt0089218	\N	The Goonies	The Goonies	1985	\N
tt0132920	\N	Dish Dogs	Dish Dogs	2000	\N
tt0381601	\N	Slipstream	Slipstream	2005	\N
tt0490468	\N	Patty Duke	Patty Duke	2003	\N
tt0615228	\N	Strange Attractors	Strange Attractors	2003	\N
tt0772139	\N	Masters of Science Fiction	Masters of Science Fiction	2007	\N
tt1095972	\N	Sister Act	Sister Act	2007	\N
tt1139200	\N	Three Degrees of Separation	Three Degrees of Separation	2007	\N
tt1415732	\N	The Living Flashlight/Sand Castle Royale	The Living Flashlight/Sand Castle Royale	2009	\N
tt1631642	\N	View to a Book/Diamonds Are for Kites	View to a Book/Diamonds Are for Kites	2009	\N
tt1780515	\N	Lost and Get Found/A View to the Truth	Lost and Get Found/A View to the Truth	2011	\N
tt1965162	\N	Boys of Abu Ghraib	Boys of Abu Ghraib	2014	\N
tt2413602	\N	Turtle Temper	Turtle Temper	2012	\N
tt2508886	\N	I, Monster	I, Monster	2013	\N
tt2709652	\N	The Surgeon General	The Surgeon General	2013	\N
tt3116652	\N	The Mutation Situation	The Mutation Situation	2013	\N
tt3307510	\N	Slash and Destroy	Slash and Destroy	2013	\N
tt3576474	\N	The Lonely Mutation of Baxter Stockman	The Lonely Mutation of Baxter Stockman	2014	\N
tt3576500	\N	A Chinatown Ghost Story	A Chinatown Ghost Story	2014	\N
tt4012160	\N	The Croaking	The Croaking	2014	\N
tt4150594	\N	Serpent Hunt	Serpent Hunt	2015	\N
tt4448696	\N	Attack of the Mega Shredder!	Attack of the Mega Shredder!	2015	\N
tt4692976	\N	Stalled	Stalled	2015	\N
tt4965872	\N	Journey to the Center of Mikey's Mind	Journey to the Center of Mikey's Mind	2016	\N
tt5111394	\N	Broken Foot	Broken Foot	2016	\N
tt5301544	\N	Swing State	Swing State	2017	\N
tt5505464	\N	Garlicked	Garlicked	2016	\N
tt5573378	\N	Son of Bunnicula	Son of Bunnicula	2016	\N
tt6112824	\N	Bride of Bunnicula	Bride of Bunnicula	2016	\N
tt6407300	\N	When Worlds Collide Part 2	When Worlds Collide Part 2	2017	\N
tt7173414	\N	Monsters Among Us!	Monsters Among Us!	2017	\N
tt7597714	\N	Episode #1.2	Episode #1.2	2017	\N
tt0110398	\N	Loving Deadly	Loving Deadly	1994	\N
tt0659187	\N	Beans and the Satanic Backwards Masking Conspiracy	Beans and the Satanic Backwards Masking Conspiracy	1987	\N
tt1108473	\N	Beans' Unpleasant Introduction to Modern Science	Beans' Unpleasant Introduction to Modern Science	1987	\N
tt1622742	\N	Growing Up and Grinding Down	Growing Up and Grinding Down	1986	\N
tt0534491	\N	Neighborhood Watch	Neighborhood Watch	1978	\N
tt0090974	\N	Dress Gray	Dress Gray	1986	1986
tt0104348	\N	Glengarry Glen Ross	Glengarry Glen Ross	1992	\N
tt0120749	\N	Mercury Rising	Mercury Rising	1998	\N
tt0247279	\N	The Democratic Promise	The Democratic Promise	1999	\N
tt0363780	\N	Lymelife	Lymelife	2008	\N
tt0496424	\N	30 Rock	30 Rock	2006	2013
tt0620933	\N	A Little Help	A Little Help	1984	\N
tt0621027	\N	Four, No Trump	Four, No Trump	1985	\N
tt0621125	\N	Pictures at a Wedding	Pictures at a Wedding	1985	\N
tt0621223	\N	Truth and Consequences	Truth and Consequences	1984	\N
tt0836560	\N	The Survivors	The Survivors	2003	\N
tt1134952	\N	King Bear	King Bear	2007	\N
tt1205958	\N	Gordon and the Gremlin	Gordon and the Gremlin	1998	\N
tt1205968	\N	Sir Topham Hatt's Holiday	Sir Topham Hatt's Holiday	1998	\N
tt1215391	\N	Buffer Bother	Buffer Bother	2003	\N
tt1215401	\N	James and the Red Balloon	James and the Red Balloon	2002	\N
tt1215411	\N	Thomas the Jet Engine	Thomas the Jet Engine	2003	\N
tt1220496	\N	Gordon and Spencer	Gordon and Spencer	2003	\N
tt1220508	\N	The Refreshment Lady's Tea Shop	The Refreshment Lady's Tea Shop	2003	\N
tt1336608	\N	Rock of Ages	Rock of Ages	2012	\N
tt1667843	\N	Meet Your Meat	Meet Your Meat	2002	\N
tt2766230	\N	The Tragedy of Bataan	The Tragedy of Bataan	2010	\N
tt4405736	\N	Flatball	Flatball	2016	\N
tt5640036	\N	A Few Good Men	A Few Good Men	2018	\N
tt6909272	\N	The Sheriff and the Astronaut	The Sheriff and the Astronaut	1984	\N
tt0078153	\N	Return Engagement	Return Engagement	1978	\N
tt0100931	\N	Why Me?	Why Me?	1990	\N
tt0112515	\N	Black Day Blue Night	Black Day Blue Night	1995	\N
tt0554685	\N	Ancient Future	Ancient Future	1996	\N
tt0095364	\N	In a Shallow Grave	In a Shallow Grave	1988	\N
tt0117450	\N	Rebound: The Legend of Earl 'The Goat' Manigault	Rebound: The Legend of Earl 'The Goat' Manigault	1996	\N
tt0285487	\N	Crazy as Hell	Crazy as Hell	2002	\N
tt0720879	\N	A Ticket Grows in Brooklyn	A Ticket Grows in Brooklyn	2003	\N
tt0720891	\N	Castles of Sand	Castles of Sand	2003	\N
tt0720901	\N	Duty	Duty	2001	\N
tt0720917	\N	Hell Is What You Make of It	Hell Is What You Make of It	1999	\N
tt0720931	\N	Just Another Night at the Opera	Just Another Night at the Opera	2000	\N
tt0720944	\N	Modern Designs for Better Living	Modern Designs for Better Living	1999	\N
tt0720959	\N	Responsible Parties	Responsible Parties	1999	\N
tt0720972	\N	Superheroes: Part 2	Superheroes: Part 2	2002	\N
tt0720986	\N	The Truth & Other Lies	The Truth & Other Lies	2003	\N
tt0720997	\N	Unleashed	Unleashed	2002	\N
tt0736626	\N	Father/Daughter Murder	Father/Daughter Murder	1994	\N
tt0736637	\N	Wife Abuse/Murder: Part 2	Wife Abuse/Murder: Part 2	1994	\N
tt1714916	\N	Gimme Shelter	Gimme Shelter	2010	\N
tt2518848	\N	500 MPH Storm	500 MPH Storm	2013	\N
tt5988216	\N	No Postage Necessary	No Postage Necessary	2017	\N
tt0091630	\N	Night of the Creeps	Night of the Creeps	1986	\N
tt0617768	\N	Mail Order Mystery	Mail Order Mystery	2004	\N
tt0698316	\N	Prime Evil	Prime Evil	1976	\N
tt0741401	\N	Pennsylvania Lynch	Pennsylvania Lynch	1976	\N
tt0082918	\N	Please Don't Hit Me, Mom	Please Don't Hit Me, Mom	1981	\N
tt0110400	\N	The Low Life	The Low Life	1995	\N
tt0366278	\N	California Sea Lions	California Sea Lions	2004	\N
tt0439876	\N	What Love Is	What Love Is	2007	\N
tt0615226	\N	Rites of Passage	Rites of Passage	2003	\N
tt0765725	\N	Meerkat Manor	Meerkat Manor	2005	2008
tt1082475	\N	On Dangerous Ground	On Dangerous Ground	2007	\N
tt1124811	\N	Journey's End	Journey's End	2007	\N
tt1411024	\N	Hide Another Day/Live and Let Dry	Hide Another Day/Live and Let Dry	2009	\N
tt1548701	\N	Goldfeather/Live and Let Ride	Goldfeather/Live and Let Ride	2009	\N
tt1776357	\N	WWII in HD: The Air War	WWII in HD: The Air War	2010	\N
tt1909101	\N	For Your Hands Only/Thunderbeam	For Your Hands Only/Thunderbeam	2011	\N
tt2341985	\N	Adopting Terror	Adopting Terror	2012	\N
tt2432652	\N	Mousers Attack!	Mousers Attack!	2012	\N
tt2698160	\N	Enemy of My Enemy	Enemy of My Enemy	2013	\N
tt3060952	\N	Justice League: War	Justice League: War	2014	\N
tt3277028	\N	Target: April O'Neil	Target: April O'Neil	2013	\N
tt3505298	\N	Hatched	Farm House 81	2013	\N
tt3576496	\N	Vengeance is Mine	Vengeance is Mine	2014	\N
tt3878542	\N	Justice League: Throne of Atlantis	Justice League: Throne of Atlantis	2015	\N
tt4150588	\N	Return to New York	Return to New York	2015	\N
tt4448692	\N	The Deadly Venom	The Deadly Venom	2015	\N
tt4656392	\N	Lego Dimensions	Lego Dimensions	2015	\N
tt4965868	\N	The Outlaw Armaggon	The Outlaw Armaggon	2015	\N
tt5111390	\N	Earth's Last Stand	Earth's Last Stand	2016	\N
tt5244462	\N	Part 1: The Colour of Magic	Part 1: The Colour of Magic	2008	\N
tt5472614	\N	Not a War Story	Not a War Story	2017	\N
tt5567766	\N	Lone Rat and Cubs	Lone Rat and Cubs	2017	\N
tt5667778	\N	Evil Cat Videos	Evil Cat Videos	2016	\N
tt6407290	\N	The Foot Walks Again!	The Foot Walks Again!	2017	\N
tt6902696	\N	Gloria	Gloria	2018	\N
tt7575188	\N	Pranks for the Memories	Pranks for the Memories	2017	\N
tt0092412	\N	The New Adventures of Beans Baxter	The New Adventures of Beans Baxter	1987	1988
tt0659185	\N	Beans Finds His Dad But...: Part 2	Beans Finds His Dad But...: Part 2	1987	\N
tt1015569	\N	CBS Library	CBS Library	1979	1983
tt1622740	\N	Busted	Busted	1986	\N
tt0204374	\N	Help Wanted	Help Wanted	1982	\N
tt0088211	\N	Sweet Revenge	Sweet Revenge	1984	\N
tt0100143	\N	Miami Blues	Miami Blues	1990	\N
tt0116731	\N	The Juror	The Juror	1996	\N
tt0218505	\N	Path to War	Path to War	2002	\N
tt0343737	\N	The Good Shepherd	The Good Shepherd	2006	\N
tt0428579	\N	Suburban Girl	Suburban Girl	2007	\N
tt0620919	\N	#14 with a Bullet	#14 with a Bullet	1985	\N
tt0621009	\N	Distant Locations	Distant Locations	1984	\N
tt0621113	\N	One Day in a Row	One Day in a Row	1985	\N
tt0621194	\N	The Longest Day	The Longest Day	1985	\N
tt0836558	\N	First Ancestors	First Ancestors	2003	\N
tt1063022	\N	Test Pilots	Test Pilots	1999	\N
tt1205956	\N	Double Teething Problems	Double Teething Problems	1998	\N
tt1205966	\N	Put Upon Percy	Put Upon Percy	1998	\N
tt1215389	\N	A Bad Day for Harold the Helicopter	A Bad Day for Harold the Helicopter	2003	\N
tt1215399	\N	Jack Frost	Jack Frost	2003	\N
tt1215409	\N	The Fogman	The Fogman	2003	\N
tt1220494	\N	Emily's New Coaches	Emily's New Coaches	2003	\N
tt1220506	\N	The Grand Opening	The Grand Opening	2003	\N
tt1263818	\N	Baseball's Golden Age	Baseball's Golden Age	2008	\N
tt1629743	\N	World in Conflict: Soviet Assault	World in Conflict: Soviet Assault	2009	\N
tt2334873	\N	Blue Jasmine	Blue Jasmine	2013	\N
tt4059922	\N	Cheap Tricks	Cheap Tricks	1991	\N
tt5479186	\N	The Island Song; Bye George!; Scarecrow's New Best Friend; Double Teething Troubles	The Island Song; Bye George!; Scarecrow's New Best Friend; Double Teething Troubles	1999	\N
tt6469960	\N	The Private Life of a Modern Woman	The Private Life of a Modern Woman	2017	\N
tt7686186	\N	The Fall Classic	The Fall Classic	2008	\N
tt0099397	\N	Defenseless	Defenseless	1991	\N
tt0111279	\N	Star Struck	Star Struck	1994	\N
tt3124546	\N	Thomas & Friends: Halloween Adventures	Thomas & Friends: Halloween Adventures	2006	\N
tt4426464	\N	Arctic Justice	Arctic Justice	2018	\N
tt5833870	\N	Episode #1.1	Episode #1.1	1986	\N
tt6932084	\N	The Boss Baby and Tim's Treasure Hunt Through Time	The Boss Baby and Tim's Treasure Hunt Through Time	2017	\N
tt0558619	\N	Nashville Bound	Nashville Bound	1987	\N
tt0102128	\N	Iron Maze	Iron Maze	1991	\N
tt0114321	\N	Sacred Cargo	Sacred Cargo	1995	\N
tt0554686	\N	Bloodlines	Bloodlines	1997	\N
tt0554696	\N	Strangers in the Night	Strangers in the Night	1997	\N
tt0572600	\N	The Lock Box	The Lock Box	1985	\N
tt0100685	\N	State of Grace	State of Grace	1990	\N
tt0120738	\N	Lost in Space	Lost in Space	1998	\N
tt0377917	\N	The Fifth Element	The Fifth Element	1998	\N
tt1037705	\N	The Book of Eli	The Book of Eli	2010	\N
tt1413495	\N	Paranoia	Paranoia	2013	\N
tt3014866	\N	Criminal	Criminal	2016	\N
tt7107486	\N	Guns N' Roses: Since I Don't Have You	Guns N' Roses: Since I Don't Have You	1994	\N
tt0098188	\N	Renegades	Renegades	1989	\N
tt0109493	\N	The Cowboy Way	The Cowboy Way	1994	\N
tt0183649	\N	Phone Booth	Phone Booth	2002	\N
tt0353774	\N	NASCAR: The IMAX Experience	NASCAR 3D: The IMAX Experience	2004	\N
tt0502161	\N	10:00 a.m.-11:00 a.m.	10:00 a.m.-11:00 a.m.	2002	\N
tt0502171	\N	3:00 a.m.-4:00 a.m.	3:00 a.m.-4:00 a.m.	2001	\N
tt0502181	\N	8:00 a.m.-9:00 a.m.	8:00 a.m.-9:00 a.m.	2002	\N
tt0502191	\N	Day 2: 1:00 a.m.-2:00 a.m.	Day 2: 1:00 a.m.-2:00 a.m.	2003	\N
tt0502201	\N	Day 2: 6:00 a.m.-7:00 a.m.	Day 2: 6:00 a.m.-7:00 a.m.	2003	\N
tt0502211	\N	Day 3: 11:00 a.m.-12:00 p.m.	Day 3: 11:00 a.m.-12:00 p.m.	2004	\N
tt0502221	\N	Day 3: 4:00 a.m.-5:00 a.m.	Day 3: 4:00 a.m.-5:00 a.m.	2004	\N
tt0502231	\N	Day 3: 9:00 a.m.-10:00 a.m.	Day 3: 9:00 a.m.-10:00 a.m.	2004	\N
tt0502241	\N	Day 4: 2:00 a.m.-3:00 a.m.	Day 4: 2:00 a.m.-3:00 a.m.	2005	\N
tt0502251	\N	Day 4: 7:00 a.m.-8:00 a.m.	Day 4: 7:00 a.m.-8:00 a.m.	2005	\N
tt0502261	\N	Day 5: 2:00 p.m.-3:00 p.m.	Day 5: 2:00 p.m.-3:00 p.m.	2006	\N
tt0511124	\N	The Mission	The Mission	1985	\N
tt0801845	\N	Day 5: 5:00 a.m.-6:00 a.m.	Day 5: 5:00 a.m.-6:00 a.m.	2006	\N
tt0933400	\N	Day 6: 8:00 a.m.-9:00 a.m.	Day 6: 8:00 a.m.-9:00 a.m.	2007	\N
tt0933909	\N	Day 6: 2:00 a.m.-3:00 a.m.	Day 6: 2:00 a.m.-3:00 a.m.	2007	\N
tt0933919	\N	Day 6: 8:00 p.m.-9:00 p.m.	Day 6: 8:00 p.m.-9:00 p.m.	2007	\N
tt1007236	\N	Life in the Field: El's Choice	Life in the Field: El's Choice	2003	\N
tt1091242	\N	Day 7: 11:00 p.m.-12:00 a.m.	Day 7: 11:00 p.m.-12:00 a.m.	2009	\N
tt1091252	\N	Day 7: 10:00 a.m.-11:00 a.m.	Day 7: 10:00 a.m.-11:00 a.m.	2009	\N
tt1452308	\N	Day 8: 6:00 p.m.-7:00 p.m.	Day 8: 6:00 p.m.-7:00 p.m.	2010	\N
tt1463808	\N	Day 8: 1:00 a.m.-2:00 a.m.	Day 8: 1:00 a.m.-2:00 a.m.	2010	\N
tt1463818	\N	Day 8: 8:00 a.m.-9:00 a.m.	Day 8: 8:00 a.m.-9:00 a.m.	2010	\N
tt1716786	\N	10:37 p.m.	10:37 p.m.	2007	\N
tt1839296	\N	Chapter 10	Chapter 10	2011	\N
tt2325329	\N	1+1=3	1+1=3	2012	\N
tt2379607	\N	Zone of Exclusion	Zone of Exclusion	2012	\N
tt2853214	\N	Leviathan	Leviathan	2013	\N
tt2916068	\N	8:00 p.m.-9:00 p.m.	8:00 p.m.-9:00 p.m.	2014	\N
tt5464026	\N	Pilot	Pilot	2016	\N
tt6136696	\N	The Oath	The Oath	2016	\N
tt6136720	\N	Brace for Impact	Brace for Impact	2017	\N
tt7326136	\N	Three-Letter Day	Three-Letter Day	2017	\N
tt0098119	\N	The Preppie Murder	The Preppie Murder	1989	\N
tt0210943	\N	Relative Values	Relative Values	2000	\N
tt0385408	\N	E.D.N.Y.	E.D.N.Y.	2003	\N
tt0855668	\N	Sting Like a Butterfly	Sting Like a Butterfly	2006	\N
tt1039173	\N	The Game	The Game	2007	\N
tt1263209	\N	The Convertible	The Convertible	2009	\N
tt1780681	\N	Crosby, Stills, Nash & Young	Crosby, Stills, Nash & Young	2000	\N
tt3681042	\N	Patterns	Patterns	2014	\N
tt6295106	\N	While You Were Dating	While You Were Dating	2017	\N
tt0083111	\N	Southern Comfort	Southern Comfort	1981	\N
tt0099762	\N	Henry & June	Henry & June	1990	\N
tt0118892	\N	Dangerous Beauty	Dangerous Beauty	1998	\N
tt0292782	\N	Dice	Dice	2001	\N
tt1256226	\N	The Shatterer of Worlds	The Shatterer of Worlds	1998	\N
tt0085360	\N	Cook & Peary: The Race to the Pole	Cook & Peary: The Race to the Pole	1983	\N
tt0112426	\N	Awake to Danger	Awake to Danger	1995	\N
tt0519619	\N	See No Evil	See No Evil	1993	\N
tt0577271	\N	A Word to the Wise	A Word to the Wise	1986	\N
tt0577283	\N	Baby Boy Doe	Baby Boy Doe	1984	\N
tt0577293	\N	Birth of a Keaton: Part 2	Birth of a Keaton: Part 2	1985	\N
tt0577303	\N	Designing Woman	Designing Woman	1988	\N
tt0577313	\N	Father Time: Part 1	Father Time: Part 1	1987	\N
tt0577323	\N	Heartstrings: Part 2	Heartstrings: Part 2	1988	\N
tt0577333	\N	It's My Party: Part 2	It's My Party: Part 2	1987	\N
tt0577343	\N	Margin of Error	Margin of Error	1983	\N
tt0577353	\N	My Mother, My Friend	My Mother, My Friend	1986	\N
tt0577363	\N	Once in Love with Elyse	Once in Love with Elyse	1986	\N
tt0577373	\N	Remembrances of Things Past	Remembrances of Things Past	1985	\N
tt0577384	\N	Super Mom	Super Mom	1987	\N
tt0577394	\N	The Freshman and the Senior	The Freshman and the Senior	1986	\N
tt0577404	\N	The Old College Try	The Old College Try	1985	\N
tt0577414	\N	To Snatch a Keith	To Snatch a Keith	1983	\N
tt0897256	\N	Frühlingsgefühle	Frühlingsgefühle	2006	\N
tt1038426	\N	Quittin' Time	Quittin' Time	1988	\N
tt1956992	\N	Dan Vs. The Family Camping Trip	Dan Vs. The Family Camping Trip	2011	\N
tt4429194	\N	Paris Can Wait	Bonjour Anne	2016	\N
tt5833876	\N	Episode #1.2	Episode #1.2	1986	\N
tt6932874	\N	The Boss Baby 2	The Boss Baby 2	2021	\N
tt0611844	\N	The Madison Case	The Madison Case	1961	\N
tt0103128	\N	True Identity	True Identity	1991	\N
tt0115151	\N	Dark Skies	Dark Skies	1996	1997
tt0554687	\N	Both Sides Now	Both Sides Now	1997	\N
tt0554697	\N	The Awakening (Pilot)	The Awakening (Pilot)	1996	\N
tt6113806	\N	Reflecto-vision	Reflecto-vision	1979	\N
tt0102012	\N	Heading Home	Heading Home	1991	\N
tt0165832	\N	Interstate 60: Episodes of the Road	Interstate 60: Episodes of the Road	2002	\N
tt0378918	\N	True Crime: Streets of LA	True Crime: Streets of LA	2003	\N
tt1067106	\N	A Christmas Carol	A Christmas Carol	2009	\N
tt1432101	\N	Take Flight: Gary Oldman Directs Chutzpah	Take Flight: Gary Oldman Directs Chutzpah	2009	\N
tt3038760	\N	David Bowie: The Next Day	David Bowie: The Next Day	2013	\N
tt7278004	\N	Behind the Carol: The Full Motion-Capture Experience	Behind the Carol: The Full Motion-Capture Experience	2010	\N
tt0099250	\N	Chicago Joe and the Showgirl	Chicago Joe and the Showgirl	1990	\N
tt0116260	\N	Eye for an Eye	Eye for an Eye	1996	\N
tt0186202	\N	Cowboy Up	Cowboy Up	2001	\N
tt0364045	\N	Taking Lives	Taking Lives	2004	\N
tt0502162	\N	10:00 p.m.-11:00 p.m.	10:00 p.m.-11:00 p.m.	2002	\N
tt0502172	\N	3:00 p.m.-4:00 p.m.	3:00 p.m.-4:00 p.m.	2002	\N
tt0502182	\N	8:00 p.m.-9:00 p.m.	8:00 p.m.-9:00 p.m.	2002	\N
tt0502192	\N	Day 2: 1:00 p.m.-2:00 p.m.	Day 2: 1:00 p.m.-2:00 p.m.	2002	\N
tt0502202	\N	Day 2: 6:00 p.m.-7:00 p.m.	Day 2: 6:00 p.m.-7:00 p.m.	2003	\N
tt0502212	\N	Day 3: 11:00 p.m.-12:00 a.m.	Day 3: 11:00 p.m.-12:00 a.m.	2004	\N
tt0502222	\N	Day 3: 4:00 p.m.-5:00 p.m.	Day 3: 4:00 p.m.-5:00 p.m.	2003	\N
tt0502232	\N	Day 3: 9:00 p.m.-10:00 p.m.	Day 3: 9:00 p.m.-10:00 p.m.	2004	\N
tt0502242	\N	Day 4: 2:00 p.m.-3:00 p.m.	Day 4: 2:00 p.m.-3:00 p.m.	2005	\N
tt0502252	\N	Day 4: 7:00 p.m.-8:00 p.m.	Day 4: 7:00 p.m.-8:00 p.m.	2005	\N
tt0502262	\N	Day 5: 3:00 p.m.-4:00 p.m.	Day 5: 3:00 p.m.-4:00 p.m.	2006	\N
tt0760415	\N	Day 5: 10:00 p.m.-11:00 p.m.	Day 5: 10:00 p.m.-11:00 p.m.	2006	\N
tt0807484	\N	Day 5: 6:00 a.m.-7:00 a.m.	Day 5: 6:00 a.m.-7:00 a.m.	2006	\N
tt0933401	\N	Day 6: 9:00 a.m.-10:00 a.m.	Day 6: 9:00 a.m.-10:00 a.m.	2007	\N
tt0933910	\N	Day 6: 2:00 p.m.-3:00 p.m.	Day 6: 2:00 p.m.-3:00 p.m.	2007	\N
tt0933920	\N	Day 6: 9:00 p.m.-10:00 p.m.	Day 6: 9:00 p.m.-10:00 p.m.	2007	\N
tt1007237	\N	Life in the Field: Women's Work	Life in the Field: Women's Work	2003	\N
tt1091243	\N	Day 7: 12:00 a.m.-1:00 a.m.	Day 7: 12:00 a.m.-1:00 a.m.	2009	\N
tt1091253	\N	Day 7: 11:00 a.m.-12:00 p.m.	Day 7: 11:00 a.m.-12:00 p.m.	2009	\N
tt1452309	\N	Day 8: 7:00 p.m.-8:00 p.m.	Day 8: 7:00 p.m.-8:00 p.m.	2010	\N
tt1463809	\N	Day 8: 1:00 p.m.-2:00 p.m.	Day 8: 1:00 p.m.-2:00 p.m.	2010	\N
tt1463819	\N	Day 8: 9:00 a.m.-10:00 a.m.	Day 8: 9:00 a.m.-10:00 a.m.	2010	\N
